variant,qid,category,latency_s,f1_token,rouge_l,cit_p,cit_r,cit_f1,refusal,pred_answer
P1_role_only,RQ-021,out_of_scope,5.74594647000049,0.28571428571428575,0.1990572878897752,1.0,1.0,1.0,False,"Rất tiếc, các tài liệu được cung cấp trong ngữ cảnh chỉ bao gồm các quy định pháp luật về đăng ký xe, xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và quy định về phạm vi bảo vệ công trình đường bộ. Do đó, tôi không có thông tin về cách nấu món phở bò Nam Định để trả lời câu hỏi của bạn."
P1_role_only,RQ-022,out_of_scope,5.56021995500123,0.3373493975903615,0.31003811944091486,1.0,1.0,1.0,False,"Dựa trên các nguồn tài liệu được cung cấp, không có thông tin nào liên quan đến dự báo thời tiết tại Hà Nội. Các văn bản trên chỉ quy định về các vấn đề pháp lý liên quan đến giao thông, khí thải, đăng kiểm, lệ phí và quy trình điều tra tai nạn giao thông."
P1_role_only,RQ-023,out_of_scope,16.37292825899931,0.2987012987012987,0.308080808080808,1.0,1.0,1.0,False,"Chào bạn, tôi là Trợ lý Pháp lý Giao thông Việt Nam. Tôi luôn sẵn sàng hỗ trợ bạn các thông tin liên quan đến quy định về tiêu chuẩn sức khỏe, việc khám sức khỏe đối với người lái xe và người điều khiển xe máy chuyên dùng theo Thông tư 36/2024/TT-BYT.

Rất tiếc, các tài liệu pháp lý mà tôi được cung cấp không chứa thông tin về tình trạng sức khỏe cá nhân của tôi. Tôi chỉ có thể hỗ trợ bạn giải đáp các thắc mắc dựa trên các quy định pháp luật đã nêu trong ngữ cảnh.

Bạn có cần tôi hỗ trợ tìm hiểu"
P1_role_only,RQ-024,out_of_scope,6.769946963999246,0.09659090909090909,0.0666520979020979,1.0,1.0,1.0,False,"Dựa trên các nguồn tài liệu được cung cấp, thông tin về quy định thừa kế được đề cập trong phạm vi liên quan đến thủ tục đăng ký xe và đấu giá biển số xe như sau:

1. **Đối với người trúng đấu giá biển số xe:**
   - Nếu người trúng đấu giá biển số xe chết trong thời hạn 30 ngày kể từ ngày có thông báo kết quả trúng đấu giá (mà chưa được cấp quyết định xác nhận biển số xe trúng đấu giá), thì kết quả trúng đấu giá sẽ bị hủy. Người thừa kế theo quy định của pháp luật về thừa kế được nhận lại đủ số "
P1_role_only,RQ-025,out_of_scope,6.0773786539975845,0.23300970873786409,0.19337794998238814,1.0,1.0,1.0,False,"Dựa trên các tài liệu được cung cấp, tôi không có thông tin về chính sách giá xăng hiện nay. Các văn bản trong ngữ cảnh chỉ đề cập đến các quy định kỹ thuật về nhiên liệu chuẩn (xăng E5, E85, Diesel B5, LPG, Hydro) dùng trong thử nghiệm khí thải xe cơ giới và các quy định về xử phạt vi phạm hành chính liên quan đến vận chuyển hàng hóa nguy hiểm (bao gồm xăng, dầu)."
P2_full_rules,RQ-001,simple_penalty,6.069535425001959,0.6166666666666667,0.6128013777267509,0.0,0.0,0.0,False,"### Phạt đối với xe mô tô, xe gắn máy khi vượt đèn đỏ

- Hành vi **không chấp hành hiệu lệnh của đèn tín hiệu giao thông**: Phạt tiền từ **4.000.000 đồng** đến **6.000.000 đồng** [Điều 7, Khoản 7, Điểm c — NĐ 168/2024/NĐ-CP].

- Về việc trừ điểm giấy phép lái xe: Hành vi này bị trừ **04 điểm** GPLX [Điều 7, Khoản 13, Điểm b — NĐ 168/2024/NĐ-CP]."
P2_full_rules,RQ-002,simple_penalty,7.076355653000064,0.7027027027027027,0.715336859048057,0.5,1.0,0.6666666666666666,False,"### Phạt đối với người điều khiển xe ô tô vi phạm nồng độ cồn

- Hành vi điều khiển xe trên đường mà trong máu hoặc hơi thở có nồng độ cồn nhưng chưa vượt quá **50 miligam/100 mililít máu** hoặc chưa vượt quá **0,25 miligam/1 lít khí thở**: Phạt tiền từ **6.000.000 đồng** đến **8.000.000 đồng** + trừ **04 điểm** GPLX [Điều 6, Khoản 6, Điểm c — NĐ 168/2024/NĐ-CP] [Điều 6, Khoản 16, Điểm b — NĐ 168/2024/NĐ-CP]."
P2_full_rules,RQ-003,simple_penalty,7.142073243998311,0.18439716312056736,0.2159782115297322,0.25,1.0,0.4,False,"### 1. Đối với người điều khiển xe mô tô, xe gắn máy
- Hành vi **không đội “mũ bảo hiểm cho người đi mô tô, xe máy”** hoặc đội mũ không cài quai đúng quy cách khi điều khiển xe tham gia giao thông: Phạt tiền từ **600.000 đồng** đến **800.000 đồng** [Điều 7, Khoản 3 — NĐ 168/2024/NĐ-CP] [Điều 7, Khoản 2, Điểm h — NĐ 168/2024/NĐ-CP].
- Hành vi **chở người ngồi trên xe không đội “mũ bảo hiểm cho người đi mô tô, xe máy”** hoặc đội mũ không cài quai đúng quy cách (trừ trường hợp chở người bệnh đi cấp"
P2_full_rules,RQ-004,simple_penalty,6.116897541000071,0.6280991735537189,0.585544889892716,0.0,0.0,0.0,False,"### Phạt đối với xe mô tô, xe gắn máy đi vào đường cao tốc

- Hành vi **điều khiển xe đi vào đường cao tốc** (trừ xe phục vụ việc quản lý, bảo trì đường cao tốc): Phạt tiền từ **4.000.000 đồng** đến **6.000.000 đồng** + trừ **06 điểm** GPLX [Điều 7, Khoản 7, Điểm b — NĐ 168/2024/NĐ-CP] [Điều 7, Khoản 13, Điểm c — NĐ 168/2024/NĐ-CP]."
P2_full_rules,RQ-005,simple_penalty,32.56114968500333,0.44239631336405527,0.38371130607515314,0.6666666666666666,1.0,0.8,True,"### 1. Đối với xe ô tô
- Hành vi sử dụng còi trong thời gian từ **22 giờ** ngày hôm trước đến **05 giờ** ngày hôm sau trong khu đông dân cư, khu vực cơ sở khám bệnh, chữa bệnh (trừ xe ưu tiên): Phạt tiền từ **400.000 đồng** đến **600.000 đồng** [Điều 6, Khoản 1, Điểm đ — NĐ 168/2024/NĐ-CP].

### 2. Đối với xe mô tô, xe gắn máy
- Hành vi sử dụng còi trong thời gian từ **22 giờ** ngày hôm trước đến **05 giờ** ngày hôm sau trong khu đông dân cư, khu vực cơ sở khám bệnh, chữa bệnh (trừ xe ưu tiên): "
P2_full_rules,RQ-006,multi_intent,6.31883159300196,0.032786885245901634,0.029397590361445784,0.0,0.0,0.0,True,Thông tin này không có trong tài liệu được cung cấp.
P2_full_rules,RQ-007,multi_intent,26.6254155409988,0.1951219512195122,0.1465842773772743,0.3333333333333333,0.5,0.4,False,"### Phạt đối với xe mô tô, xe gắn máy

- **Hành vi chở quá số người quy định:** Người lái xe mô tô hai bánh, xe gắn máy chỉ được chở một người, trừ các trường hợp đặc biệt (chở người bệnh đi cấp cứu, áp giải người vi phạm, trẻ em dưới 12 tuổi, người già yếu hoặc người khuyết tật) thì được chở tối đa hai người [Điều 33, Khoản 1 — Luật Trật tự ATGT đường bộ 2024 (36/2024/QH15)]. Hành vi chở quá số người quy định thuộc nhóm hành vi được Công an cấp xã xử lý [Điều 11, Khoản 4 — Thông tư 13/2025/TT-B"
P2_full_rules,RQ-008,multi_intent,8.447215169999254,0.2184873949579832,0.1982560443915973,0.0,0.0,0.0,False,"### Thay đổi đối với Giấy phép lái xe (GPLX) hạng B1 và B2 theo Luật Trật tự ATGT đường bộ 2024

Theo quy định chuyển tiếp của Luật Trật tự ATGT đường bộ 2024, các GPLX hạng B1 và B2 được cấp trước ngày Luật có hiệu lực thi hành được xử lý như sau:

- **GPLX hạng B1 số tự động (cấp cho người không hành nghề lái xe):**
    - Được tiếp tục điều khiển xe ô tô số tự động chở người đến 08 chỗ (không kể chỗ của người lái xe); xe ô tô tải, kể cả ô tô tải chuyên dùng số tự động có trọng tải dưới 3.500 k"
P2_full_rules,RQ-009,multi_intent,11.17257873699782,0.3171806167400881,0.2778139232270657,0.3333333333333333,1.0,0.5,False,"### Quy định về độ tuổi điều khiển xe máy

- **Đối với xe gắn máy (bao gồm xe 50cc):** Người từ đủ **16 tuổi** trở lên được phép điều khiển xe gắn máy tham gia giao thông đường bộ [Điều 59, Khoản 1, Điểm a — Luật Trật tự ATGT đường bộ 2024].
- **Đối với xe mô tô (bao gồm xe trên 125cc):** Người từ đủ **18 tuổi** trở lên được cấp giấy phép lái xe hạng A1 (cấp cho xe mô tô hai bánh có dung tích xi-lanh đến 125 cm³ hoặc công suất động cơ điện đến 11 kW) và các hạng giấy phép lái xe khác như A, B1, "
P2_full_rules,RQ-010,multi_intent,27.724190564997116,0.16167664670658682,0.1159562211981567,0.0,0.0,0.0,False,"### 1. Các trường hợp bị tịch thu phương tiện
Việc tịch thu phương tiện được áp dụng đối với các hành vi vi phạm nghiêm trọng về điều kiện của phương tiện, cụ thể như sau:

- **Sử dụng giấy tờ giả hoặc không hợp lệ:** Sử dụng chứng nhận đăng ký xe không do cơ quan có thẩm quyền cấp, không đúng số khung, số máy của xe hoặc bị tẩy xóa mà không chứng minh được nguồn gốc xuất xứ hợp pháp (đối với xe ô tô, xe mô tô, xe gắn máy, xe máy chuyên dùng) [Điều 13, Khoản 10, Điểm b — NĐ 168/2024/NĐ-CP] [Điều"
P2_full_rules,RQ-011,cross_reference,5.418609693999315,0.03773584905660377,0.03413542249580302,0.0,0.0,0.0,True,Thông tin này không có trong tài liệu được cung cấp.
P2_full_rules,RQ-012,cross_reference,5.312755114999163,0.03333333333333333,0.029916625796959292,0.0,0.0,0.0,True,Thông tin này không có trong tài liệu được cung cấp.
P2_full_rules,RQ-013,cross_reference,6.736928034999437,0.13013698630136988,0.12681912681912683,0.0,0.0,0.0,False,"### Mức phạt đối với hành vi tại điểm h khoản 14 Điều 32

Hành vi quy định tại điểm h khoản 14 Điều 32 Nghị định 168/2024/NĐ-CP thuộc nhóm hành vi vi phạm của chủ phương tiện, cụ thể:

- **Mức phạt tiền:** Phạt tiền từ **20.000.000 đồng** đến **26.000.000 đồng** đối với cá nhân, từ **40.000.000 đồng** đến **52.000.000 đồng** đối với tổ chức [Điều 32, Khoản 13 — NĐ 168/2024/NĐ-CP].
- **Hình thức xử phạt bổ sung:**
    - Tước quyền sử dụng giấy chứng nhận kiểm định an toàn kỹ thuật và bảo vệ môi t"
P2_full_rules,RQ-014,cross_reference,5.5378559960008715,0.3653846153846154,0.24254473161033796,1.0,1.0,1.0,False,"### Mức phạt tiền đối với hành vi tại điểm b khoản 9 Điều 6

- Hành vi vi phạm quy định tại điểm b khoản 9 Điều 6 (không chấp hành hiệu lệnh của đèn tín hiệu giao thông) thuộc nhóm hành vi bị phạt tiền từ **18.000.000 đồng** đến **20.000.000 đồng** [Điều 6, Khoản 9, Điểm b — NĐ 168/2024/NĐ-CP]."
P2_full_rules,RQ-015,cross_reference,5.52721082700009,0.4799999999999999,0.4256432621020498,1.0,1.0,1.0,False,"Khoản 2 Điều 48 Nghị định 168/2024/NĐ-CP nhắc đến việc tạm giữ phương tiện theo quy định tại **Luật Xử lý vi phạm hành chính** [Điều 48, Khoản 2 — NĐ 168/2024/NĐ-CP]."
P2_full_rules,RQ-016,procedure,6.38514624200252,0.43176178660049624,0.3930201342281879,0.3333333333333333,1.0,0.5,False,"### Nội dung sát hạch lý thuyết cấp giấy phép lái xe

Các nội dung sát hạch lý thuyết bao gồm:

- **Quy định pháp luật:** Các câu hỏi liên quan đến quy định của pháp luật về trật tự, an toàn giao thông đường bộ [Điều 4, Khoản 1, Điểm a — Thông tư 12/2025/TT-BCA] [Điều 17, Khoản 1, Điểm a — Thông tư 35/2024/TT-BGTVT] [Điều 21, Khoản 3, Điểm a — Thông tư 12/2017/TT-BGTVT].
- **Kỹ thuật lái xe:** Các câu hỏi về kỹ thuật lái xe [Điều 4, Khoản 1, Điểm a — Thông tư 12/2025/TT-BCA] [Điều 17, Khoản 1, Đ"
P2_full_rules,RQ-017,procedure,7.069411903998116,0.23557692307692307,0.20570543200874955,0.25,1.0,0.4,False,"### 1. Trường hợp giấy phép lái xe chưa bị trừ hết điểm
- Nếu trong thời hạn **12 tháng** kể từ ngày bị trừ điểm gần nhất mà người lái xe không bị trừ thêm điểm, dữ liệu điểm sẽ được **tự động phục hồi đủ 12 điểm** [Điều 51, Khoản 2, Điểm a — NĐ 168/2024/NĐ-CP].
- Cơ sở dữ liệu sẽ tự động chuyển thông báo cho người được phục hồi điểm qua tài khoản trên Cổng dịch vụ công, Ứng dụng giao thông trên thiết bị di động hoặc cập nhật trên Trang thông tin điện tử của Cục Cảnh sát giao thông [Điều 51, Kho"
P2_full_rules,RQ-018,procedure,7.3944738499994855,0.13192612137203166,0.11833775781090464,0.0,0.0,0.0,False,"### Điều kiện để được cấp Giấy phép lái xe hạng C

Để được cấp Giấy phép lái xe hạng C, người học cần đáp ứng các điều kiện sau:

- **Điều kiện chung:**
    - Là công dân Việt Nam, người nước ngoài được phép cư trú hoặc đang làm việc, học tập tại Việt Nam [Điều 7, Khoản 1 — Thông tư 12/2017/TT-BGTVT] [Điều 14, Khoản 1 — Thông tư 35/2024/TT-BGTVT].
    - Đủ tuổi (tính đến ngày dự sát hạch), có sức khỏe và trình độ văn hóa theo quy định [Điều 7, Khoản 2 — Thông tư 12/2017/TT-BGTVT].
    - Đáp ứng "
P2_full_rules,RQ-019,procedure,11.642477510999015,0.2754098360655738,0.3013089651765868,0.16666666666666666,1.0,0.2857142857142857,False,"### Các trường hợp bị thu hồi Giấy phép lái xe (GPLX)

Theo quy định, Giấy phép lái xe bị thu hồi khi thuộc một trong các trường hợp sau đây:

- Người được cấp giấy phép lái xe không đủ điều kiện sức khỏe theo kết luận của cơ sở khám bệnh, chữa bệnh đối với từng hạng giấy phép lái xe [Điều 62, Khoản 5, Điểm a — Luật Trật tự ATGT đường bộ 2024].
- Giấy phép lái xe được cấp sai quy định [Điều 62, Khoản 5, Điểm b — Luật Trật tự ATGT đường bộ 2024].
- Giấy phép lái xe đã quá thời hạn tạm giữ hoặc hế"
P2_full_rules,RQ-020,procedure,10.809256690001348,0.336283185840708,0.2513470681458003,0.0,0.0,0.0,True,"### Quy định về đăng ký xe

- Xe cơ giới, xe máy chuyên dùng có nguồn gốc hợp pháp, bảo đảm tiêu chuẩn chất lượng an toàn kỹ thuật và bảo vệ môi trường thì được đăng ký, cấp biển số xe theo quy định [Điều 3, Khoản 1 — Thông tư 79/2024/TT-BCA].

Thông tin này không có trong tài liệu được cung cấp về việc xe máy điện có thuộc đối tượng bắt buộc phải đăng ký biển số hay không."
P2_full_rules,RQ-021,out_of_scope,5.692147161000321,0.15384615384615383,0.0950896336710834,1.0,1.0,1.0,True,Thông tin này không có trong tài liệu được cung cấp.
P2_full_rules,RQ-022,out_of_scope,14.57058906200109,0.3243243243243243,0.15111478117258464,1.0,1.0,1.0,True,Thông tin này không có trong tài liệu được cung cấp.
P2_full_rules,RQ-023,out_of_scope,6.448211350001657,0.05128205128205127,0.0475448168355417,1.0,1.0,1.0,True,Thông tin này không có trong tài liệu được cung cấp.
P2_full_rules,RQ-024,out_of_scope,6.025937191003322,0.046511627906976744,0.042747021723896286,1.0,1.0,1.0,True,Thông tin này không có trong tài liệu được cung cấp.
P2_full_rules,RQ-025,out_of_scope,6.172788556999876,0.1142857142857143,0.10711150131694469,1.0,1.0,1.0,True,Thông tin này không có trong tài liệu được cung cấp.
