variant,qid,category,used_query,r_at_5,r_at_10,mrr,ndcg_10,f1_token,rouge_l,cit_p,cit_r,cit_f1,refusal,latency_s,pred_answer,standalone_query
REWRITE,RQ-014,cross_reference,mức phạt tiền điểm b khoản 9 Điều 6 Nghị định 168/2024 xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ,0.0,0.0,0.0,0.0,0.12244897959183672,0.11138161898965307,0.0,0.0,0.0,True,14.504617200000212,Thông tin này không có trong tài liệu được cung cấp.,Điểm b khoản 9 Điều 6 Nghị định 168/2024 quy định mức phạt tiền là bao nhiêu?
REWRITE,RQ-015,cross_reference,Khoản 2 Điều 48 Nghị định 168/2024 quy định về tạm giữ phương tiện | thẩm quyền tạm giữ phương tiện giao thông | căn cứ pháp lý tạm giữ phương tiện theo Luật Xử lý vi phạm hành chính | quy định tạm gi,1.0,1.0,1.0,1.0,0.3780487804878049,0.37804338202744575,1.0,1.0,1.0,False,15.270184273998893,"### Cơ sở pháp lý tạm giữ phương tiện theo Khoản 2 Điều 48 Nghị định 168/2024/NĐ-CP

Việc tạm giữ phương tiện, giấy tờ có liên quan đến người điều khiển và phương tiện vi phạm được thực hiện dựa trên các cơ sở pháp lý sau:

- Để bảo đảm thi hành quyết định xử phạt vi phạm hành chính hoặc để xác minh tình tiết làm căn cứ ra quyết định xử phạt [Điều 48, Khoản 2 — Nghị định 168/2024/NĐ-CP].
- Áp dụng theo quy định tại điểm a, điểm c khoản 1; khoản 2; khoản 6; khoản 7; khoản 8 Điều 125 của Luật Xử l",Khoản 2 Điều 48 Nghị định 168/2024 quy định việc tạm giữ phương tiện dựa trên cơ sở pháp lý nào?
REWRITE,RQ-016,procedure,nội dung sát hạch lý thuyết cấp giấy phép lái xe cơ giới đường bộ | cấu trúc bộ đề thi lý thuyết lái xe | quy định về sát hạch lý thuyết Thông tư 72/2024 | các môn thi sát hạch lái xe | điều kiện nội ,1.0,1.0,1.0,1.0,0.4009324009324009,0.39720930232558144,0.0,0.0,0.0,False,11.306525451000198,"### Nội dung sát hạch lý thuyết cấp giấy phép lái xe

Nội dung sát hạch lý thuyết bao gồm các câu hỏi liên quan đến các lĩnh vực sau:

- **Quy định pháp luật:** Các quy định của pháp luật về trật tự, an toàn giao thông đường bộ [Điều 4, Khoản 1, Điểm a — Thông tư 12/2025/TT-BCA (12/2025/TT-BCA)] [Điều 17, Khoản 1, Điểm a — Thông tư 35/2024/TT-BGTVT (35/2024/TT-BGTVT)].
- **Kỹ thuật lái xe:** Các kiến thức về kỹ thuật điều khiển phương tiện [Điều 4, Khoản 1, Điểm a — Thông tư 12/2025/TT-BCA (12/2",Sát hạch lý thuyết cấp giấy phép lái xe gồm những nội dung gì?
REWRITE,RQ-017,procedure,thủ tục phục hồi điểm giấy phép lái xe quy định về trừ điểm và phục hồi điểm giấy phép lái xe Luật trật tự an toàn giao thông đường bộ 36/2024 trình tự phục hồi điểm GPLX hồ sơ thẩm quyền phục hồi điể,1.0,1.0,0.5,0.6309297535714575,0.18761726078799248,0.1843563358998345,0.25,1.0,0.4,False,16.15299984200101,"### 1. Trường hợp giấy phép lái xe chưa bị trừ hết điểm
- **Điều kiện:** Giấy phép lái xe không bị trừ điểm trong thời hạn **12 tháng** kể từ ngày bị trừ điểm gần nhất [Điều 58, Khoản 2 — Luật Trật tự ATGT đường bộ 2024].
- **Trình tự phục hồi:**
    - Khi đủ thời hạn **12 tháng**, dữ liệu điểm sẽ được tự động phục hồi đủ **12 điểm** (bao gồm cả trường hợp giấy phép đang trong thời hạn bị tước quyền sử dụng) và cập nhật vào Cơ sở dữ liệu về xử lý vi phạm hành chính [Điều 51, Khoản 2, Điểm a — NĐ",Thủ tục phục hồi điểm giấy phép lái xe được thực hiện như thế nào?
REWRITE,RQ-018,procedure,điều kiện cấp giấy phép lái xe hạng C độ tuổi sức khỏe trình độ đào tạo Luật trật tự an toàn giao thông đường bộ 36/2024 Thông tư 72/2024 quy định về đào tạo sát hạch cấp giấy phép lái xe,0.0,0.5,0.1111111111111111,0.18457569677956817,0.16119402985074627,0.1473429951690821,0.0,0.0,0.0,False,24.61987489999956,"### Điều kiện để được cấp Giấy phép lái xe hạng C

Để được cấp Giấy phép lái xe hạng C, người dự sát hạch cần đáp ứng các điều kiện sau:

- **Độ tuổi:** Phải đủ **21 tuổi** trở lên (tính đến ngày dự sát hạch lái xe) [Điều 59, Khoản 1, Điểm c — Luật Trật tự, an toàn giao thông đường bộ 2024].
- **Sức khỏe:** Phải bảo đảm điều kiện sức khỏe phù hợp với loại phương tiện được phép điều khiển, cụ thể là áp dụng tiêu chuẩn sức khỏe **Nhóm 3** [Điều 59, Khoản 2 — Luật Trật tự, an toàn giao thông đường ",Điều kiện để được cấp Giấy phép lái xe hạng C là gì?
REWRITE,RQ-019,procedure,các trường hợp thu hồi giấy phép lái xe theo Luật trật tự an toàn giao thông đường bộ 36/2024 | quy định về tước quyền sử dụng giấy phép lái xe | các hành vi vi phạm dẫn đến thu hồi bằng lái xe | hình,1.0,1.0,0.25,0.43067655807339306,0.26666666666666666,0.29838203938291735,0.0,0.0,0.0,False,12.160378954999032,"### Các trường hợp bị thu hồi Giấy phép lái xe

Theo quy định của Luật Trật tự, an toàn giao thông đường bộ 2024, Giấy phép lái xe bị thu hồi khi thuộc một trong các trường hợp sau:

- Người được cấp giấy phép lái xe không đủ điều kiện sức khỏe theo kết luận của cơ sở khám bệnh, chữa bệnh đối với từng hạng giấy phép lái xe [Điều 62, Khoản 5, Điểm a — Luật Trật tự, an toàn giao thông đường bộ 2024 (36/2024/QH15)].
- Giấy phép lái xe được cấp sai quy định [Điều 62, Khoản 5, Điểm b — Luật Trật tự, ","Những hành vi nào dẫn đến việc bị thu hồi Giấy phép lái xe theo Luật Trật tự, an toàn giao thông đường bộ 2024?"
REWRITE,RQ-020,procedure,quy định đăng ký xe máy điện thủ tục cấp biển số xe máy điện Thông tư 72/2024 Luật trật tự an toàn giao thông đường bộ 36/2024 điều kiện tham gia giao thông của xe máy điện,0.0,0.0,0.0,0.0,0.37398373983739835,0.3403817914831131,0.0,0.0,0.0,True,9.227402083000925,"### Quy định về đăng ký xe đối với xe máy điện

- Xe cơ giới, xe máy chuyên dùng tham gia giao thông đường bộ phải được cấp chứng nhận đăng ký xe và gắn biển số xe theo quy định của pháp luật [Điều 35, Khoản 1 — Luật Trật tự ATGT đường bộ 2024 (Nguồn 2)].
- Thông tin này không có trong tài liệu được cung cấp về việc phân loại cụ thể ""xe máy điện"" có thuộc nhóm xe cơ giới hay không để xác định nghĩa vụ đăng ký biển số.",Xe máy điện có bắt buộc phải đăng ký biển số xe không?
REWRITE,RQ-021,out_of_scope,Cách nấu món phở bò Nam Định ngon nhất?,1.0,1.0,0.0,0.0,0.15384615384615383,0.0950896336710834,1.0,1.0,1.0,True,9.40277992800111,Thông tin này không có trong tài liệu được cung cấp.,Cách nấu món phở bò Nam Định ngon nhất?
REWRITE,RQ-022,out_of_scope,Dự báo thời tiết Hà Nội ngày mai thế nào?,1.0,1.0,0.0,0.0,0.3243243243243243,0.15111478117258464,1.0,1.0,1.0,True,33.051190909998695,Thông tin này không có trong tài liệu được cung cấp.,Dự báo thời tiết Hà Nội ngày mai thế nào?
REWRITE,RQ-023,out_of_scope,"Chào bạn, bạn có khỏe không?",1.0,1.0,0.0,0.0,0.05128205128205127,0.0475448168355417,1.0,1.0,1.0,True,14.459434517000773,Thông tin này không có trong tài liệu được cung cấp.,"Chào bạn, bạn có khỏe không?"
REWRITE,RQ-024,out_of_scope,Luật dân sự về thừa kế quy định thế nào?,1.0,1.0,0.0,0.0,0.046511627906976744,0.042747021723896286,1.0,1.0,1.0,True,16.37309386099878,Thông tin này không có trong tài liệu được cung cấp.,Luật dân sự về thừa kế quy định thế nào?
REWRITE,RQ-025,out_of_scope,Bạn nghĩ gì về chính sách giá xăng hiện nay?,1.0,1.0,0.0,0.0,0.1142857142857143,0.10711150131694469,1.0,1.0,1.0,True,30.71295813499819,Thông tin này không có trong tài liệu được cung cấp.,Bạn nghĩ gì về chính sách giá xăng hiện nay?
